device,detector,tsPeriodEnd,countPeriod,trafficAmount,reliabValue
tre402,b60,2024-11-12T16:54:50+02:00,60,180.0,109.0
tre402,b60,2024-11-12T16:53:50+02:00,60,420.0,84.0
tre402,b60,2024-11-12T16:52:50+02:00,60,240.0,63.0
tre402,b60,2024-11-12T16:51:50+02:00,60,120.0,82.0
tre402,b60,2024-11-12T16:50:50+02:00,60,240.0,92.0
tre402,b60,2024-11-12T16:49:50+02:00,60,,
tre402,b60,2024-11-12T16:48:50+02:00,60,240.0,93.0
tre402,b60,2024-11-12T16:47:50+02:00,60,360.0,82.0
tre402,b60,2024-11-12T16:46:50+02:00,60,0.0,54.0
tre402,b60,2024-11-12T16:45:50+02:00,60,60.0,59.0
tre402,d20,2024-11-12T16:59:50+02:00,60,0.0,73.0
tre402,d20,2024-11-12T16:58:50+02:00,60,60.0,100.0
tre402,d20,2024-11-12T16:57:50+02:00,60,240.0,100.0
tre402,d20,2024-11-12T16:56:50+02:00,60,0.0,80.0
tre402,d20,2024-11-12T16:55:50+02:00,60,0.0,91.0
tre402,d20,2024-11-12T16:54:50+02:00,60,120.0,109.0
tre402,d20,2024-11-12T16:53:50+02:00,60,120.0,84.0
tre402,d20,2024-11-12T16:52:50+02:00,60,60.0,63.0
tre402,d20,2024-11-12T16:51:50+02:00,60,60.0,82.0
tre402,d20,2024-11-12T16:50:50+02:00,60,0.0,92.0
tre402,d20,2024-11-12T16:49:50+02:00,60,,
tre402,d20,2024-11-12T16:48:50+02:00,60,60.0,93.0
tre402,d20,2024-11-12T16:47:50+02:00,60,180.0,82.0
tre402,d20,2024-11-12T16:46:50+02:00,60,60.0,54.0
tre402,d20,2024-11-12T16:45:50+02:00,60,0.0,59.0
tre402,e55_1,2024-11-12T16:59:50+02:00,60,180.0,73.0
tre402,e55_1,2024-11-12T16:58:50+02:00,60,180.0,100.0
tre402,e55_1,2024-11-12T16:57:50+02:00,60,180.0,100.0
tre402,e55_1,2024-11-12T16:56:50+02:00,60,60.0,80.0
tre402,e55_1,2024-11-12T16:55:50+02:00,60,480.0,91.0
tre402,e55_1,2024-11-12T16:54:50+02:00,60,120.0,109.0
tre402,e55_1,2024-11-12T16:53:50+02:00,60,0.0,84.0
tre402,e55_1,2024-11-12T16:52:50+02:00,60,60.0,63.0
tre402,e55_1,2024-11-12T16:51:50+02:00,60,0.0,82.0
tre402,e55_1,2024-11-12T16:50:50+02:00,60,60.0,92.0
tre402,e55_1,2024-11-12T16:49:50+02:00,60,,
tre402,e55_1,2024-11-12T16:48:50+02:00,60,180.0,93.0
tre402,e55_1,2024-11-12T16:47:50+02:00,60,240.0,82.0
tre402,e55_1,2024-11-12T16:46:50+02:00,60,60.0,54.0
tre402,e55_1,2024-11-12T16:45:50+02:00,60,360.0,59.0
tre402,e55_2,2024-11-12T16:59:50+02:00,60,120.0,73.0
tre402,e55_2,2024-11-12T16:58:50+02:00,60,240.0,100.0
tre402,e55_2,2024-11-12T16:57:50+02:00,60,240.0,100.0
tre402,e55_2,2024-11-12T16:56:50+02:00,60,120.0,80.0
tre402,e55_2,2024-11-12T16:55:50+02:00,60,480.0,91.0
tre402,e55_2,2024-11-12T16:54:50+02:00,60,120.0,109.0
tre402,e55_2,2024-11-12T16:53:50+02:00,60,60.0,84.0
tre402,e55_2,2024-11-12T16:52:50+02:00,60,60.0,63.0
tre402,e55_2,2024-11-12T16:51:50+02:00,60,60.0,82.0
tre402,e55_2,2024-11-12T16:50:50+02:00,60,180.0,92.0
tre402,e55_2,2024-11-12T16:49:50+02:00,60,,
tre402,e55_2,2024-11-12T16:48:50+02:00,60,180.0,93.0
tre402,e55_2,2024-11-12T16:47:50+02:00,60,180.0,82.0
tre402,e55_2,2024-11-12T16:46:50+02:00,60,0.0,54.0
tre402,e55_2,2024-11-12T16:45:50+02:00,60,360.0,59.0
tre402,n60,2024-11-12T16:59:50+02:00,60,120.0,73.0
tre402,n60,2024-11-12T16:58:50+02:00,60,60.0,100.0
tre402,n60,2024-11-12T16:57:50+02:00,60,300.0,100.0
tre402,n60,2024-11-12T16:56:50+02:00,60,60.0,80.0
tre402,n60,2024-11-12T16:55:50+02:00,60,120.0,91.0
tre402,n60,2024-11-12T16:54:50+02:00,60,300.0,109.0
tre402,n60,2024-11-12T16:53:50+02:00,60,180.0,84.0
tre402,n60,2024-11-12T16:52:50+02:00,60,120.0,63.0
tre402,n60,2024-11-12T16:51:50+02:00,60,240.0,82.0
tre402,n60,2024-11-12T16:50:50+02:00,60,240.0,92.0
tre402,n60,2024-11-12T16:49:50+02:00,60,,
tre402,n60,2024-11-12T16:48:50+02:00,60,60.0,93.0
tre402,n60,2024-11-12T16:47:50+02:00,60,180.0,82.0
tre402,n60,2024-11-12T16:46:50+02:00,60,180.0,54.0
tre402,n60,2024-11-12T16:45:50+02:00,60,0.0,59.0
tre402,o60,2024-11-12T16:59:50+02:00,60,180.0,73.0
tre402,o60,2024-11-12T16:58:50+02:00,60,240.0,100.0
tre402,o60,2024-11-12T16:57:50+02:00,60,60.0,100.0
tre402,o60,2024-11-12T16:56:50+02:00,60,300.0,80.0
tre402,o60,2024-11-12T16:55:50+02:00,60,120.0,91.0
tre402,o60,2024-11-12T16:54:50+02:00,60,300.0,109.0
tre402,o60,2024-11-12T16:53:50+02:00,60,60.0,84.0
tre402,o60,2024-11-12T16:52:50+02:00,60,120.0,63.0
tre402,o60,2024-11-12T16:51:50+02:00,60,120.0,82.0
tre402,o60,2024-11-12T16:50:50+02:00,60,240.0,92.0
tre402,o60,2024-11-12T16:49:50+02:00,60,,
tre402,o60,2024-11-12T16:48:50+02:00,60,0.0,93.0
tre402,o60,2024-11-12T16:47:50+02:00,60,120.0,82.0
tre402,o60,2024-11-12T16:46:50+02:00,60,0.0,54.0
tre402,o60,2024-11-12T16:45:50+02:00,60,60.0,59.0
tre412,d50,2024-11-12T16:14:50+02:00,60,0.0,116.0
tre412,d50,2024-11-12T16:13:50+02:00,60,120.0,71.0
tre412,d50,2024-11-12T16:12:50+02:00,60,0.0,95.0
tre412,d50,2024-11-12T16:11:50+02:00,60,360.0,102.0
tre412,d50,2024-11-12T16:10:50+02:00,60,180.0,88.0
tre412,d50,2024-11-12T16:09:50+02:00,60,300.0,176.0
tre412,d50,2024-11-12T16:08:50+02:00,60,360.0,119.0
tre412,d50,2024-11-12T16:07:50+02:00,60,120.0,108.0
tre412,d50,2024-11-12T16:06:50+02:00,60,60.0,117.0
tre412,d50,2024-11-12T16:05:50+02:00,60,240.0,207.0
tre412,d50,2024-11-12T16:04:50+02:00,60,420.0,128.0
tre412,d50,2024-11-12T16:03:50+02:00,60,60.0,88.0
tre412,d50,2024-11-12T16:02:50+02:00,60,360.0,127.0
tre412,d50,2024-11-12T16:01:50+02:00,60,240.0,102.0
tre412,d50,2024-11-12T16:00:50+02:00,60,300.0,128.0
tre412,d50,2024-11-12T16:29:50+02:00,60,180.0,100.0
tre412,d50,2024-11-12T16:28:50+02:00,60,60.0,107.0
tre412,d50,2024-11-12T16:27:50+02:00,60,60.0,81.0
tre412,d50,2024-11-12T16:26:50+02:00,60,120.0,84.0
tre412,d50,2024-11-12T16:25:50+02:00,60,240.0,105.0
tre412,d50,2024-11-12T16:24:50+02:00,60,300.0,148.0
tre412,d50,2024-11-12T16:23:50+02:00,60,300.0,113.0
tre412,d50,2024-11-12T16:22:50+02:00,60,300.0,91.0
tre412,d50,2024-11-12T16:21:50+02:00,60,240.0,80.0
tre412,d50,2024-11-12T16:20:50+02:00,60,240.0,173.0
tre412,d50,2024-11-12T16:19:50+02:00,60,300.0,89.0
tre412,d50,2024-11-12T16:18:50+02:00,60,120.0,174.0
tre412,d50,2024-11-12T16:17:50+02:00,60,60.0,68.0
tre412,d50,2024-11-12T16:16:50+02:00,60,480.0,108.0
tre412,d50,2024-11-12T16:15:50+02:00,60,240.0,129.0
tre412,d50,2024-11-12T16:44:50+02:00,60,300.0,113.0
tre412,d50,2024-11-12T16:43:50+02:00,60,60.0,115.0
tre412,d50,2024-11-12T16:42:50+02:00,60,180.0,71.0
tre412,d50,2024-11-12T16:41:50+02:00,60,120.0,108.0
tre412,d50,2024-11-12T16:40:50+02:00,60,120.0,77.0
tre412,d50,2024-11-12T16:39:50+02:00,60,180.0,155.0
tre412,d50,2024-11-12T16:38:50+02:00,60,240.0,117.0
tre412,d50,2024-11-12T16:37:50+02:00,60,120.0,66.0
tre412,d50,2024-11-12T16:36:50+02:00,60,240.0,117.0
tre412,d50,2024-11-12T16:35:50+02:00,60,360.0,117.0
tre412,d50,2024-11-12T16:34:50+02:00,60,60.0,63.0
tre412,d50,2024-11-12T16:33:50+02:00,60,240.0,161.0
tre412,d50,2024-11-12T16:32:50+02:00,60,0.0,71.0
tre412,d50,2024-11-12T16:31:50+02:00,60,60.0,119.0
tre412,d50,2024-11-12T16:30:50+02:00,60,180.0,72.0
tre412,d50,2024-11-12T16:59:50+02:00,60,60.0,76.0
tre412,d50,2024-11-12T16:58:50+02:00,60,300.0,104.0
tre412,d50,2024-11-12T16:57:50+02:00,60,120.0,96.0
tre412,d50,2024-11-12T16:56:50+02:00,60,60.0,115.0
tre412,d50,2024-11-12T16:55:50+02:00,60,180.0,121.0
tre412,d50,2024-11-12T16:54:50+02:00,60,240.0,123.0
tre412,d50,2024-11-12T16:53:50+02:00,60,240.0,85.0
tre412,d50,2024-11-12T16:52:50+02:00,60,180.0,121.0
tre412,d50,2024-11-12T16:51:50+02:00,60,60.0,92.0
tre412,d50,2024-11-12T16:50:50+02:00,60,60.0,118.0
tre412,d50,2024-11-12T16:49:50+02:00,60,360.0,128.0
tre412,d50,2024-11-12T16:48:50+02:00,60,0.0,81.0
tre412,d50,2024-11-12T16:47:50+02:00,60,180.0,103.0
tre412,d50,2024-11-12T16:46:50+02:00,60,120.0,132.0
tre412,d50,2024-11-12T16:45:50+02:00,60,120.0,127.0
tre428,a60,2024-11-12T16:14:50+02:00,60,120.0,61.0
tre428,a60,2024-11-12T16:13:50+02:00,60,420.0,113.0
tre428,a60,2024-11-12T16:12:50+02:00,60,60.0,54.0
tre428,a60,2024-11-12T16:11:50+02:00,60,480.0,35.0
tre428,a60,2024-11-12T16:10:50+02:00,60,120.0,78.0
tre428,a60,2024-11-12T16:09:50+02:00,60,120.0,33.0
tre428,a60,2024-11-12T16:08:50+02:00,60,180.0,47.0
tre428,a60,2024-11-12T16:07:50+02:00,60,420.0,86.0
tre428,a60,2024-11-12T16:06:50+02:00,60,240.0,34.0
tre428,a60,2024-11-12T16:05:50+02:00,60,360.0,58.0
tre428,a60,2024-11-12T16:04:50+02:00,60,420.0,70.0
tre428,a60,2024-11-12T16:03:50+02:00,60,360.0,71.0
tre428,a60,2024-11-12T16:02:50+02:00,60,0.0,50.0
tre428,a60,2024-11-12T16:01:50+02:00,60,300.0,54.0
tre428,a60,2024-11-12T16:00:50+02:00,60,300.0,61.0
tre428,b60,2024-11-12T16:14:50+02:00,60,60.0,61.0
tre428,b60,2024-11-12T16:13:50+02:00,60,600.0,113.0
tre428,b60,2024-11-12T16:12:50+02:00,60,180.0,54.0
tre428,b60,2024-11-12T16:11:50+02:00,60,120.0,35.0
tre428,b60,2024-11-12T16:10:50+02:00,60,600.0,78.0
tre428,b60,2024-11-12T16:09:50+02:00,60,0.0,33.0
tre428,b60,2024-11-12T16:08:50+02:00,60,60.0,47.0
tre428,b60,2024-11-12T16:07:50+02:00,60,120.0,86.0
tre428,b60,2024-11-12T16:06:50+02:00,60,0.0,34.0
tre428,b60,2024-11-12T16:05:50+02:00,60,180.0,58.0
tre428,b60,2024-11-12T16:04:50+02:00,60,300.0,70.0
tre428,b60,2024-11-12T16:03:50+02:00,60,300.0,71.0
tre428,b60,2024-11-12T16:02:50+02:00,60,180.0,50.0
tre428,b60,2024-11-12T16:01:50+02:00,60,180.0,54.0
tre428,b60,2024-11-12T16:00:50+02:00,60,180.0,61.0
tre428,d60,2024-11-12T16:14:50+02:00,60,360.0,61.0
tre428,d60,2024-11-12T16:13:50+02:00,60,480.0,113.0
tre428,d60,2024-11-12T16:12:50+02:00,60,180.0,54.0
tre428,d60,2024-11-12T16:11:50+02:00,60,0.0,35.0
tre428,d60,2024-11-12T16:10:50+02:00,60,60.0,78.0
tre428,d60,2024-11-12T16:09:50+02:00,60,0.0,33.0
tre428,d60,2024-11-12T16:08:50+02:00,60,120.0,47.0
tre428,d60,2024-11-12T16:07:50+02:00,60,840.0,86.0
tre428,d60,2024-11-12T16:06:50+02:00,60,180.0,34.0
tre428,d60,2024-11-12T16:05:50+02:00,60,360.0,58.0
tre428,d60,2024-11-12T16:04:50+02:00,60,0.0,70.0
tre428,d60,2024-11-12T16:03:50+02:00,60,180.0,71.0
tre428,d60,2024-11-12T16:02:50+02:00,60,180.0,50.0
tre428,d60,2024-11-12T16:01:50+02:00,60,180.0,54.0
tre428,d60,2024-11-12T16:00:50+02:00,60,420.0,61.0
tre428,a60,2024-11-12T16:29:50+02:00,60,420.0,80.0
tre428,a60,2024-11-12T16:28:50+02:00,60,180.0,44.0
tre428,a60,2024-11-12T16:27:50+02:00,60,60.0,42.0
tre428,a60,2024-11-12T16:26:50+02:00,60,480.0,83.0
tre428,a60,2024-11-12T16:25:50+02:00,60,240.0,44.0
tre428,a60,2024-11-12T16:24:50+02:00,60,180.0,76.0
tre428,a60,2024-11-12T16:23:50+02:00,60,360.0,61.0
tre428,a60,2024-11-12T16:22:50+02:00,60,360.0,123.0
tre428,a60,2024-11-12T16:21:50+02:00,60,360.0,72.0
tre428,a60,2024-11-12T16:20:50+02:00,60,240.0,47.0
tre428,a60,2024-11-12T16:19:50+02:00,60,600.0,104.0
tre428,a60,2024-11-12T16:18:50+02:00,60,180.0,35.0
tre428,a60,2024-11-12T16:17:50+02:00,60,300.0,77.0
tre428,a60,2024-11-12T16:16:50+02:00,60,420.0,84.0
tre428,a60,2024-11-12T16:15:50+02:00,60,180.0,65.0
tre428,b60,2024-11-12T16:29:50+02:00,60,180.0,80.0
tre428,b60,2024-11-12T16:28:50+02:00,60,240.0,44.0
tre428,b60,2024-11-12T16:27:50+02:00,60,60.0,42.0
tre428,b60,2024-11-12T16:26:50+02:00,60,420.0,83.0
tre428,b60,2024-11-12T16:25:50+02:00,60,180.0,44.0
tre428,b60,2024-11-12T16:24:50+02:00,60,360.0,76.0
tre428,b60,2024-11-12T16:23:50+02:00,60,180.0,61.0
tre428,b60,2024-11-12T16:22:50+02:00,60,540.0,123.0
tre428,b60,2024-11-12T16:21:50+02:00,60,300.0,72.0
tre428,b60,2024-11-12T16:20:50+02:00,60,60.0,47.0
tre428,b60,2024-11-12T16:19:50+02:00,60,360.0,104.0
tre428,b60,2024-11-12T16:18:50+02:00,60,60.0,35.0
tre428,b60,2024-11-12T16:17:50+02:00,60,300.0,77.0
tre428,b60,2024-11-12T16:16:50+02:00,60,180.0,84.0
tre428,b60,2024-11-12T16:15:50+02:00,60,420.0,65.0
tre428,d60,2024-11-12T16:29:50+02:00,60,480.0,80.0
tre428,d60,2024-11-12T16:28:50+02:00,60,0.0,44.0
tre428,d60,2024-11-12T16:27:50+02:00,60,240.0,42.0
tre428,d60,2024-11-12T16:26:50+02:00,60,300.0,83.0
tre428,d60,2024-11-12T16:25:50+02:00,60,180.0,44.0
tre428,d60,2024-11-12T16:24:50+02:00,60,240.0,76.0
tre428,d60,2024-11-12T16:23:50+02:00,60,120.0,61.0
tre428,d60,2024-11-12T16:22:50+02:00,60,540.0,123.0
tre428,d60,2024-11-12T16:21:50+02:00,60,240.0,72.0
tre428,d60,2024-11-12T16:20:50+02:00,60,180.0,47.0
tre428,d60,2024-11-12T16:19:50+02:00,60,540.0,104.0
tre428,d60,2024-11-12T16:18:50+02:00,60,240.0,35.0
tre428,d60,2024-11-12T16:17:50+02:00,60,300.0,77.0
tre428,d60,2024-11-12T16:16:50+02:00,60,480.0,84.0
tre428,d60,2024-11-12T16:15:50+02:00,60,180.0,65.0
tre428,a60,2024-11-12T16:44:50+02:00,60,120.0,53.0
tre428,a60,2024-11-12T16:43:50+02:00,60,240.0,36.0
tre428,a60,2024-11-12T16:42:50+02:00,60,360.0,74.0
tre428,a60,2024-11-12T16:41:50+02:00,60,240.0,78.0
tre428,a60,2024-11-12T16:40:50+02:00,60,240.0,54.0
tre428,a60,2024-11-12T16:39:50+02:00,60,240.0,91.0
tre428,a60,2024-11-12T16:38:50+02:00,60,180.0,50.0
tre428,a60,2024-11-12T16:37:50+02:00,60,180.0,32.0
tre428,a60,2024-11-12T16:36:50+02:00,60,300.0,29.0
tre428,a60,2024-11-12T16:35:50+02:00,60,60.0,43.0
tre428,a60,2024-11-12T16:34:50+02:00,60,240.0,56.0
tre428,a60,2024-11-12T16:33:50+02:00,60,0.0,35.0
tre428,a60,2024-11-12T16:32:50+02:00,60,240.0,56.0
tre428,a60,2024-11-12T16:31:50+02:00,60,240.0,33.0
tre428,a60,2024-11-12T16:30:50+02:00,60,60.0,24.0
tre428,b60,2024-11-12T16:44:50+02:00,60,240.0,53.0
tre428,b60,2024-11-12T16:43:50+02:00,60,60.0,36.0
tre428,b60,2024-11-12T16:42:50+02:00,60,240.0,74.0
tre428,b60,2024-11-12T16:41:50+02:00,60,300.0,78.0
tre428,b60,2024-11-12T16:40:50+02:00,60,180.0,54.0
tre428,b60,2024-11-12T16:39:50+02:00,60,540.0,91.0
tre428,b60,2024-11-12T16:38:50+02:00,60,60.0,50.0
tre428,b60,2024-11-12T16:37:50+02:00,60,0.0,32.0
tre428,b60,2024-11-12T16:36:50+02:00,60,60.0,29.0
tre428,b60,2024-11-12T16:35:50+02:00,60,120.0,43.0
tre428,b60,2024-11-12T16:34:50+02:00,60,240.0,56.0
tre428,b60,2024-11-12T16:33:50+02:00,60,60.0,35.0
tre428,b60,2024-11-12T16:32:50+02:00,60,240.0,56.0
tre428,b60,2024-11-12T16:31:50+02:00,60,0.0,33.0
tre428,b60,2024-11-12T16:30:50+02:00,60,0.0,24.0
tre428,d60,2024-11-12T16:44:50+02:00,60,300.0,53.0
tre428,d60,2024-11-12T16:43:50+02:00,60,180.0,36.0
tre428,d60,2024-11-12T16:42:50+02:00,60,300.0,74.0
tre428,d60,2024-11-12T16:41:50+02:00,60,360.0,78.0
tre428,d60,2024-11-12T16:40:50+02:00,60,180.0,54.0
tre428,d60,2024-11-12T16:39:50+02:00,60,180.0,91.0
tre428,d60,2024-11-12T16:38:50+02:00,60,300.0,50.0
tre428,d60,2024-11-12T16:37:50+02:00,60,180.0,32.0
tre428,d60,2024-11-12T16:36:50+02:00,60,60.0,29.0
tre428,d60,2024-11-12T16:35:50+02:00,60,300.0,43.0
tre428,d60,2024-11-12T16:34:50+02:00,60,120.0,56.0
tre428,d60,2024-11-12T16:33:50+02:00,60,60.0,35.0
tre428,d60,2024-11-12T16:32:50+02:00,60,180.0,56.0
tre428,d60,2024-11-12T16:31:50+02:00,60,120.0,33.0
tre428,d60,2024-11-12T16:30:50+02:00,60,240.0,24.0
tre428,a60,2024-11-12T16:59:50+02:00,60,120.0,38.0
tre428,a60,2024-11-12T16:58:50+02:00,60,120.0,49.0
tre428,a60,2024-11-12T16:57:50+02:00,60,0.0,75.0
tre428,a60,2024-11-12T16:56:50+02:00,60,180.0,40.0
tre428,a60,2024-11-12T16:55:50+02:00,60,600.0,69.0
tre428,a60,2024-11-12T16:54:50+02:00,60,180.0,44.0
tre428,a60,2024-11-12T16:53:50+02:00,60,240.0,78.0
tre428,a60,2024-11-12T16:52:50+02:00,60,0.0,65.0
tre428,a60,2024-11-12T16:51:50+02:00,60,300.0,48.0
tre428,a60,2024-11-12T16:50:50+02:00,60,60.0,51.0
tre428,a60,2024-11-12T16:49:50+02:00,60,240.0,45.0
tre428,a60,2024-11-12T16:48:50+02:00,60,300.0,72.0
tre428,a60,2024-11-12T16:47:50+02:00,60,60.0,26.0
tre428,a60,2024-11-12T16:46:50+02:00,60,0.0,61.0
tre428,a60,2024-11-12T16:45:50+02:00,60,360.0,49.0
tre428,b60,2024-11-12T16:59:50+02:00,60,60.0,38.0
tre428,b60,2024-11-12T16:58:50+02:00,60,240.0,49.0
tre428,b60,2024-11-12T16:57:50+02:00,60,540.0,75.0
tre428,b60,2024-11-12T16:56:50+02:00,60,120.0,40.0
tre428,b60,2024-11-12T16:55:50+02:00,60,120.0,69.0
tre428,b60,2024-11-12T16:54:50+02:00,60,180.0,44.0
tre428,b60,2024-11-12T16:53:50+02:00,60,420.0,78.0
tre428,b60,2024-11-12T16:52:50+02:00,60,300.0,65.0
tre428,b60,2024-11-12T16:51:50+02:00,60,60.0,48.0
tre428,b60,2024-11-12T16:50:50+02:00,60,300.0,51.0
tre428,b60,2024-11-12T16:49:50+02:00,60,60.0,45.0
tre428,b60,2024-11-12T16:48:50+02:00,60,300.0,72.0
tre428,b60,2024-11-12T16:47:50+02:00,60,0.0,26.0
tre428,b60,2024-11-12T16:46:50+02:00,60,360.0,61.0
tre428,b60,2024-11-12T16:45:50+02:00,60,120.0,49.0
tre428,d60,2024-11-12T16:59:50+02:00,60,180.0,38.0
tre428,d60,2024-11-12T16:58:50+02:00,60,60.0,49.0
tre428,d60,2024-11-12T16:57:50+02:00,60,0.0,75.0
tre428,d60,2024-11-12T16:56:50+02:00,60,240.0,40.0
tre428,d60,2024-11-12T16:55:50+02:00,60,480.0,69.0
tre428,d60,2024-11-12T16:54:50+02:00,60,300.0,44.0
tre428,d60,2024-11-12T16:53:50+02:00,60,180.0,78.0
tre428,d60,2024-11-12T16:52:50+02:00,60,60.0,65.0
tre428,d60,2024-11-12T16:51:50+02:00,60,240.0,48.0
tre428,d60,2024-11-12T16:50:50+02:00,60,60.0,51.0
tre428,d60,2024-11-12T16:49:50+02:00,60,240.0,45.0
tre428,d60,2024-11-12T16:48:50+02:00,60,300.0,72.0
tre428,d60,2024-11-12T16:47:50+02:00,60,60.0,26.0
tre428,d60,2024-11-12T16:46:50+02:00,60,120.0,61.0
tre428,d60,2024-11-12T16:45:50+02:00,60,180.0,49.0
tre427,a60_1,2024-11-12T16:14:50+02:00,60,120.0,14.0
tre427,a60_1,2024-11-12T16:13:50+02:00,60,180.0,50.0
tre427,a60_1,2024-11-12T16:12:50+02:00,60,120.0,51.0
tre427,a60_1,2024-11-12T16:11:50+02:00,60,240.0,50.0
tre427,a60_1,2024-11-12T16:10:50+02:00,60,300.0,53.0
tre427,a60_1,2024-11-12T16:09:50+02:00,60,60.0,60.0
tre427,a60_1,2024-11-12T16:08:50+02:00,60,180.0,47.0
tre427,a60_1,2024-11-12T16:07:50+02:00,60,180.0,77.0
tre427,a60_1,2024-11-12T16:06:50+02:00,60,600.0,93.0
tre427,a60_1,2024-11-12T16:05:50+02:00,60,60.0,90.0
tre427,a60_1,2024-11-12T16:04:50+02:00,60,60.0,37.0
tre427,a60_1,2024-11-12T16:03:50+02:00,60,180.0,75.0
tre427,a60_1,2024-11-12T16:02:50+02:00,60,180.0,29.0
tre427,a60_1,2024-11-12T16:01:50+02:00,60,180.0,48.0
tre427,a60_1,2024-11-12T16:00:50+02:00,60,120.0,55.0
tre427,a60_2,2024-11-12T16:14:50+02:00,60,120.0,14.0
tre427,a60_2,2024-11-12T16:13:50+02:00,60,300.0,50.0
tre427,a60_2,2024-11-12T16:12:50+02:00,60,120.0,51.0
tre427,a60_2,2024-11-12T16:11:50+02:00,60,180.0,50.0
tre427,a60_2,2024-11-12T16:10:50+02:00,60,120.0,53.0
tre427,a60_2,2024-11-12T16:09:50+02:00,60,120.0,60.0
tre427,a60_2,2024-11-12T16:08:50+02:00,60,480.0,47.0
tre427,a60_2,2024-11-12T16:07:50+02:00,60,180.0,77.0
tre427,a60_2,2024-11-12T16:06:50+02:00,60,240.0,93.0
tre427,a60_2,2024-11-12T16:05:50+02:00,60,180.0,90.0
tre427,a60_2,2024-11-12T16:04:50+02:00,60,180.0,37.0
tre427,a60_2,2024-11-12T16:03:50+02:00,60,120.0,75.0
tre427,a60_2,2024-11-12T16:02:50+02:00,60,0.0,29.0
tre427,a60_2,2024-11-12T16:01:50+02:00,60,180.0,48.0
tre427,a60_2,2024-11-12T16:00:50+02:00,60,60.0,55.0
tre427,b40_1,2024-11-12T16:14:50+02:00,60,60.0,14.0
tre427,b40_1,2024-11-12T16:13:50+02:00,60,240.0,50.0
tre427,b40_1,2024-11-12T16:12:50+02:00,60,240.0,51.0
tre427,b40_1,2024-11-12T16:11:50+02:00,60,540.0,50.0
tre427,b40_1,2024-11-12T16:10:50+02:00,60,120.0,53.0
tre427,b40_1,2024-11-12T16:09:50+02:00,60,240.0,60.0
tre427,b40_1,2024-11-12T16:08:50+02:00,60,60.0,47.0
tre427,b40_1,2024-11-12T16:07:50+02:00,60,360.0,77.0
tre427,b40_1,2024-11-12T16:06:50+02:00,60,360.0,93.0
tre427,b40_1,2024-11-12T16:05:50+02:00,60,180.0,90.0
tre427,b40_1,2024-11-12T16:04:50+02:00,60,0.0,37.0
tre427,b40_1,2024-11-12T16:03:50+02:00,60,660.0,75.0
tre427,b40_1,2024-11-12T16:02:50+02:00,60,0.0,29.0
tre427,b40_1,2024-11-12T16:01:50+02:00,60,60.0,48.0
tre427,b40_1,2024-11-12T16:00:50+02:00,60,480.0,55.0
tre427,b40_2,2024-11-12T16:14:50+02:00,60,0.0,14.0
tre427,b40_2,2024-11-12T16:13:50+02:00,60,180.0,50.0
tre427,b40_2,2024-11-12T16:12:50+02:00,60,0.0,51.0
tre427,b40_2,2024-11-12T16:11:50+02:00,60,420.0,50.0
tre427,b40_2,2024-11-12T16:10:50+02:00,60,60.0,53.0
tre427,b40_2,2024-11-12T16:09:50+02:00,60,120.0,60.0
tre427,b40_2,2024-11-12T16:08:50+02:00,60,0.0,47.0
tre427,b40_2,2024-11-12T16:07:50+02:00,60,120.0,77.0
tre427,b40_2,2024-11-12T16:06:50+02:00,60,120.0,93.0
tre427,b40_2,2024-11-12T16:05:50+02:00,60,120.0,90.0
tre427,b40_2,2024-11-12T16:04:50+02:00,60,0.0,37.0
tre427,b40_2,2024-11-12T16:03:50+02:00,60,240.0,75.0
tre427,b40_2,2024-11-12T16:02:50+02:00,60,0.0,29.0
tre427,b40_2,2024-11-12T16:01:50+02:00,60,0.0,48.0
tre427,b40_2,2024-11-12T16:00:50+02:00,60,180.0,55.0
tre427,c30,2024-11-12T16:14:50+02:00,60,0.0,14.0
tre427,c30,2024-11-12T16:13:50+02:00,60,180.0,50.0
tre427,c30,2024-11-12T16:12:50+02:00,60,120.0,51.0
tre427,c30,2024-11-12T16:11:50+02:00,60,0.0,50.0
tre427,c30,2024-11-12T16:10:50+02:00,60,120.0,53.0
tre427,c30,2024-11-12T16:09:50+02:00,60,180.0,60.0
tre427,c30,2024-11-12T16:08:50+02:00,60,60.0,47.0
tre427,c30,2024-11-12T16:07:50+02:00,60,360.0,77.0
tre427,c30,2024-11-12T16:06:50+02:00,60,360.0,93.0
tre427,c30,2024-11-12T16:05:50+02:00,60,240.0,90.0
tre427,c30,2024-11-12T16:04:50+02:00,60,180.0,37.0
tre427,c30,2024-11-12T16:03:50+02:00,60,180.0,75.0
tre427,c30,2024-11-12T16:02:50+02:00,60,180.0,29.0
tre427,c30,2024-11-12T16:01:50+02:00,60,120.0,48.0
tre427,c30,2024-11-12T16:00:50+02:00,60,120.0,55.0
tre427,c31,2024-11-12T16:14:50+02:00,60,0.0,14.0
tre427,c31,2024-11-12T16:13:50+02:00,60,180.0,50.0
tre427,c31,2024-11-12T16:12:50+02:00,60,120.0,51.0
tre427,c31,2024-11-12T16:11:50+02:00,60,0.0,50.0
tre427,c31,2024-11-12T16:10:50+02:00,60,120.0,53.0
tre427,c31,2024-11-12T16:09:50+02:00,60,180.0,60.0
